col1;col2
5.3256475e-001;-8.2161228e-003
-9.9048950e-002;-5.3981297e-001
-5.2231393e-001;-1.3861927e+000
-4.6280345e-001;5.9374797e-001
-7.7513939e-001;-1.2177060e-001
1.9844392e-001;-4.0931938e-001
-6.1636723e-001;-6.0041863e-001
5.2856797e-001;-1.1117087e+000
-2.7372827e-001;2.1390277e-001
5.5746911e-001;1.2087238e+000
-1.6753765e-001;-2.7975316e-002
2.8353168e-001;-1.5653545e-001
6.0776409e-001;6.5127952e-001
1.5309900e+000;1.2770474e+000
4.1363625e-001;6.4202853e-001
1.7789598e-001;2.1827299e-001
5.2970989e-001;3.5941847e-001
1.2285173e-001;-5.3753396e-001
8.6878971e-002;2.8282661e-001
5.7196410e-001;7.1165719e-001
5.0945329e-001;-7.2618185e-001
-6.1544452e-002;-6.2471552e-001
7.5158435e-001;5.8952761e-001
4.6157324e-001;1.3349964e-001
-2.2368734e-001;-5.9387076e-001
7.8293284e-001;1.2356576e+000
1.1240496e+000;4.2042402e-001
-3.4031623e-001;1.4727346e-002
-4.9017850e-001;4.2646326e-001
-4.3899627e-002;-5.0076663e-002
2.9954486e-001;3.6001256e-001
-4.3899627e-002;5.0615965e-001
-1.2627920e+000;-7.7720620e-003
-3.5091942e-001;-3.0802806e-001
1.7631751e-001;1.8864758e-001
-9.0449980e-001;-1.0115185e+000
1.2327916e+000;2.1459063e+000
1.0002655e-001;-3.3309357e-001
-1.1425634e+000;-3.1174209e-001
-1.5992310e+000;-8.7770991e-001
-2.5499458e-002;-1.0890913e+000
-6.2481848e-001;-1.9300247e+000
5.9188239e-001;3.7250933e-001
5.6360436e-001;1.4438571e+000
1.9353529e+000;7.6194063e-001
1.2217491e-001;-6.1500182e-001
2.7322922e-002;-7.5410748e-001
4.7608830e-001;5.8175451e-001
-4.3899627e-002;-5.0076663e-002
3.2076577e-001;4.8745077e-001
1.7322657e-001;-2.9679463e-001
-2.1994473e-001;-3.3156712e-001
-1.5995980e+000;2.0430733e-001
-4.3899627e-002;-5.0076663e-002
-1.3357627e-001;-8.5343126e-001
1.5208245e+000;2.2638516e+000
3.0831681e-001;3.8538849e-001
4.6461312e-001;8.0692124e-001
-8.2229831e-001;-6.0746308e-001
1.1126845e+000;3.9200904e-001
1.1282543e+000;3.8781104e-001
3.6470348e-002;-1.3344349e-001
7.4458560e-001;1.1040969e+000
-5.6891460e-001;-1.0075860e+000
5.2665168e-001;4.7720279e-001
9.5225009e-001;5.7975183e-001
1.1359143e-001;1.0725409e+000
5.3929944e-001;8.7578494e-001
-5.3713162e-001;7.5208892e-001
-1.4298034e+000;-7.5062138e-001
-9.2509752e-001;-1.1105490e+000
-5.7979287e-001;-8.6137742e-001
-1.1313564e-001;6.5172428e-002
1.2199992e+000;8.9739521e-003
1.1816587e+000;1.1127314e+000
-2.0185287e-001;5.9190426e-001
-1.4566735e-001;-3.2584882e-001
3.5669799e-001;-2.1736160e-001
-1.3189917e+000;-1.9096625e+000
3.4308425e-001;-2.0147715e-001
1.1703034e+000;7.8643265e-001
-7.6500909e-001;-1.7114283e+000
7.1089826e-001;-3.3730711e-001
1.4542752e+000;1.9905298e+000
8.2580974e-001;8.1813380e-001
-5.2179711e-001;-3.1450341e-001
-4.3899627e-002;-5.0076663e-002
1.0730393e+000;-1.5252894e-001
-7.1584107e-001;-6.5453562e-002
-1.3739057e+000;-1.3903204e+000
1.7288051e-002;-1.0255777e+000
1.0548344e+000;7.5309254e-001
3.7799957e-001;1.4377582e-001
-8.2344799e-001;-5.8128048e-001
-8.7952364e-001;-2.1525131e+000
-7.2970470e-001;-3.2928925e-001
5.5305822e-001;1.1632416e-001
-1.0053031e+000;4.2090631e-001
1.3059709e+000;8.3564061e-001
-6.0457647e-002;-1.0831656e+000
7.6195088e-001;-3.2641351e-001
1.0711466e+000;7.7892160e-001
3.7571374e-002;-5.0168153e-001
-6.9227745e-001;-1.0138789e+000
-2.3500372e+000;-8.8552914e-001
7.7510838e-001;-7.4049597e-002
2.4434600e-001;-1.1027998e+000
-8.9460978e-001;-8.4183525e-001
-3.1803471e-001;-1.6422457e+000
-8.8198553e-001;7.4480903e-001
-2.7127470e-001;-4.6307515e-001
1.4216220e+000;-9.6568800e-001
-4.6591772e-001;3.8514304e-001
2.1958379e-002;1.6201116e+000
-2.1011929e+000;-1.6041521e+000
-4.3899627e-002;-5.0076663e-002
-2.4022974e+000;-2.3008910e+000
3.7400143e-001;-4.4128042e-001
-1.4765806e+000;-1.3677517e+000
-6.5432020e-001;1.0067670e+000
7.0544521e-001;1.8247053e+000
4.1230122e-001;1.1251402e+000
7.6506364e-001;4.2985028e-001
-7.3197643e-001;-6.8355572e-001
-4.0699831e-001;-1.1493956e+000
-2.3385098e+000;-2.4139936e+000
8.9369556e-001;7.3480425e-001
2.0308642e+000;-3.4069676e-001
1.3537230e+000;-2.6549882e-001
-3.6282703e-001;5.1020890e-001
6.2889883e-001;4.0081030e-001
-6.9252175e-001;-1.5848149e+000
2.5260146e+000;6.7736780e-001
-3.4977010e-001;1.1303230e+000
-3.4481930e-001;2.8123435e-002
-8.3289975e-001;-1.5935616e+000
6.0911792e-001;5.8792873e-001
2.5609672e+000;2.0315870e+000
6.2835160e-001;1.3983846e+000
-5.0881155e-001;7.1950434e-001
1.3046709e+000;2.6544592e+000
1.9622311e+000;2.5145640e+000
1.0610237e-001;-8.7031264e-001
-1.9958908e+000;-4.5668402e-001
6.7286666e-001;5.4681855e-001
4.1618304e-001;2.6651700e-001
1.6601606e+000;6.3220902e-001
-2.9844841e-001;-8.4178139e-001
1.2024459e-001;9.6787147e-002
6.0440552e-001;1.2908976e+000
-1.9558232e+000;-1.0039459e+000
4.3046437e-001;-1.2044918e-002
9.8250981e-001;1.6238253e+000
-2.1890130e-001;6.7098811e-001
-4.9149681e-001;-1.3382419e-001
1.1582480e+000;1.1894770e+000
-4.3899627e-002;-5.0076663e-002
4.6528995e-001;1.3426209e+000
-3.9910846e-001;1.8732550e-002
-4.1224273e-001;-5.5768114e-001
-3.2167998e-002;-2.4412958e-001
-6.1351467e-001;2.6862769e-001
2.6771138e-001;-1.4753436e+000
-6.2668215e-001;-4.2915821e-001
4.4502241e-001;6.9946109e-001
1.7265744e+000;1.0082933e+000
5.2897572e-001;4.6112834e-001
7.6541270e-001;-7.8575824e-001
4.3985597e-001;3.8842999e-001
1.7306918e+000;1.9609521e-001
8.6706875e-001;7.7621978e-001
-1.7183994e-001;5.7479840e-001
-1.8952631e-001;7.2625886e-001
-5.8745892e-001;-7.9289708e-001
7.0921268e-001;9.7161254e-001
2.0588267e-001;-5.2840774e-002
-2.5406577e+000;-9.3714511e-001
1.9584690e+000;1.2046380e+000
-9.2531165e-001;-4.7716974e-001
-5.0961299e-001;-7.3417921e-001
3.9242052e-001;7.3073919e-002
-2.3829428e-001;2.2212493e-001
5.9968316e-001;-3.1532512e-001
8.9761223e-001;1.1497193e+000
1.2361992e+000;7.7094039e-001
-4.3899627e-002;-5.0076663e-002
-5.1767593e-001;1.6296815e-001
1.2685686e+000;9.2156679e-001
-1.5609420e+000;5.2893669e-002
5.1976725e-001;2.3875063e-001
3.9965770e-001;7.3093982e-001
-2.9257599e-002;1.3548696e+000
6.1942790e-001;1.1391128e+000
7.4501008e-001;2.4171127e+000
-2.6943390e-001;-7.9814015e-001
-1.6818989e+000;-1.3886318e+000
1.6195997e-001;-8.1267187e-001
1.8966223e+000;1.7324994e+000
2.8687446e-001;1.9197920e-001
3.0870165e-001;4.4287628e-002
-8.6905425e-002;-2.1402463e-002
5.0590218e-002;-4.3627488e-001
6.1173822e-001;5.1053835e-001
9.3435330e-001;9.4538462e-001
-4.3570714e-001;3.1197612e-001
-3.9196125e-001;-1.7455762e-002
9.9055010e-003;6.4497392e-001
-1.7706218e-001;9.4652902e-001
8.2885662e-001;4.9790024e-001
-9.1103774e-001;-4.3476106e-001
-1.9772217e+000;-1.6425639e+000
3.3998659e-001;-7.8973708e-001
-1.3079783e+000;-7.1400995e-001
-4.5323587e-001;4.0314030e-001
1.2887543e-001;1.5748850e-001
-3.2081325e+000;-1.6164595e+000
1.3588832e+000;4.2828161e-001
1.4157872e+000;1.9176674e+000
1.2501502e+000;1.6834103e+000
-1.6434130e+000;-1.3689836e+000
-1.2044321e-001;-5.9093043e-001
-4.0383062e-001;1.2990876e-001
-1.0329249e+000;-6.9338725e-001
2.1741322e-002;2.1601781e-001
-1.2440360e+000;-9.4530623e-001
-9.8417822e-001;3.2863516e-001
-4.3899627e-002;-5.0076663e-002
3.2767084e+000;1.8698615e+000
1.4450672e-001;-4.0806904e-002
-3.9157424e-001;3.4401920e-001
-6.1536071e-001;6.3327773e-001
1.1921619e-001;5.3387194e-001
1.6939687e-001;6.0840032e-001
-1.7474715e+000;-1.0799844e+000
-8.0201788e-001;-1.2871446e-002
1.0206426e+000;5.2575059e-001
-3.2623097e-001;-9.2760380e-001
2.1945153e+000;1.9890311e+000
-1.6403377e-001;-1.7781013e-001
4.1507560e-001;1.6272190e-001
-1.1271280e-001;5.6716871e-001
9.5597674e-001;4.8942094e-001
-3.7921884e-001;4.1703040e-001
-8.4192512e-001;-6.3800604e-001
-7.8907659e-001;-5.5627149e-001
8.9674277e-001;1.4926113e-001
8.2643007e-001;7.0439361e-001
-6.2331893e-001;-5.9967325e-001
8.3626464e-001;2.2302858e-001
1.0607207e-001;6.6380996e-001
9.3657028e-002;7.3745798e-001
7.1997749e-001;3.0131326e-001
9.1553097e-001;8.3800091e-001
-1.0670525e+000;2.0861553e-001
-4.6032757e-001;1.8389389e-001
-2.4518327e-001;-4.4148232e-001
2.9126578e-001;1.2745092e-001
2.5383984e-001;-5.8707028e-001
-5.1820236e-001;-5.9519167e-001
-1.5329694e+000;-1.4354212e+000
-1.2076087e+000;-1.9993380e+000
8.9988950e-001;1.0596206e+000
1.6956142e+000;1.5444291e+000
-3.6437031e-001;-3.1084825e-001
-2.3973020e+000;-2.2298850e+000
-1.7448784e+000;-1.2739908e+000
-7.4988041e+000;-7.3244464e+000
4.5569417e+000;4.2799572e+000
6.7396693e-002;-6.6921290e-002
-1.7231055e+000;-2.0884939e+000
7.7114831e-001;1.4164385e+000
3.0299436e+000;2.2065095e+000
1.4798354e-001;2.1677609e-002
8.2884984e-004;3.2808122e-001
-1.6525910e-001;-9.0202783e-001
-1.3793002e+000;-1.3545616e+000
-4.2357725e-001;-7.8165281e-001
3.7363960e-002;-4.1914352e-001
-2.1483820e+000;-2.8098166e+000
1.1172328e+000;1.0805493e+000
1.0811939e+000;1.4938199e+000
1.6029514e+000;1.8639052e+000
-6.6152979e-001;-9.0058964e-001
9.1763374e-001;-1.3519384e-003
1.2662305e+000;1.5200750e+000
6.4952191e-001;-4.0791168e-001
-1.4900245e+000;-2.1550631e+000
4.8290832e-001;7.9015334e-002
-2.2552292e-001;2.9293805e-001
-4.3899627e-002;-5.0076663e-002
3.1914551e-001;3.2863461e-001
2.3555224e+000;1.8173548e+000
2.7457929e-002;-1.5545427e+000
1.2032857e-001;4.9377071e-001
1.8181628e-001;-1.5600658e-001
1.1780210e+000;1.2112879e+000
-5.1487308e-001;1.0237624e+000
-8.0105804e-001;-1.9443355e+000
-9.2820799e-001;-1.5383733e+000
-1.6840906e+000;-2.4633913e+000
-1.8018833e-001;-1.4691085e+000
1.0257202e+000;-5.1378264e-002
6.3187297e-001;1.0141626e+000
-2.8113247e-001;-4.1325952e-001
-1.4474994e+000;-1.6250662e+000
-1.2002442e+000;5.1631718e-002
7.6531920e-001;4.2885647e-001
-1.6884386e+000;-1.5063955e+000
-4.5609675e-001;-7.3990874e-001
-4.3899627e-002;-5.0076663e-002
2.0617482e-001;7.3706484e-001
1.4181487e+000;1.6601292e+000
1.5293059e+000;1.7279027e+000
-1.4147158e-001;2.8927647e-001
-4.3899627e-002;-5.0076663e-002
6.7164507e-001;6.5934418e-001
1.3108754e-001;7.4283603e-001
-9.5972474e-001;-9.3091758e-001
-9.4252223e-002;-1.2239246e+000
-1.3129482e+000;-4.4529859e-001
-2.9329964e+000;-3.4714045e+000
8.3293491e-001;2.3954756e-001
1.0608426e+000;2.1833815e+000
6.3356136e-001;4.1135459e-001
-1.2447055e+000;-1.5990218e-001
7.5608806e-001;9.6731508e-001
-4.3899627e-002;-5.0076663e-002
1.4864627e+000;1.6791023e+000
-1.0487895e+000;-1.8978456e-001
-8.6218251e-001;-7.7122072e-001
-4.3452664e-001;-8.6873558e-002
1.1440134e-001;-9.7250598e-001
1.2716766e+000;1.0606354e+000
1.2324876e+000;1.9514197e+000
6.8052732e-001;4.8671521e-001
-8.8171323e-001;-5.8104204e-002
2.4699892e+000;1.9993495e+000
6.0239694e-001;7.6035670e-001
-4.2008039e-001;7.9252927e-001
-1.9728220e-001;-2.6095797e-001
8.4212017e-001;9.8515691e-001
-1.5349029e-001;-2.8170187e-001
1.3531745e+000;1.0448108e+000
1.8415366e-001;-7.8751841e-002
6.1601052e-001;2.8823427e-001
-3.7925804e-002;-2.7899791e-001
-4.3899627e-002;-5.0076663e-002
2.9482903e-001;-4.5958556e-001
5.7997625e-001;6.6940140e-001
-9.4105445e-001;6.0521769e-001
4.1305289e-001;1.4754286e-002
-8.8359553e-002;1.3080331e+000
-5.2184193e-001;-7.9783045e-001
9.9818997e-001;1.5344640e+000
3.4421895e-001;5.4988168e-001
6.0236630e-001;-4.2215753e-001
1.1434405e-002;-7.2844880e-001
3.5737828e-001;-1.2971987e-001
-5.7636776e-001;9.5508604e-002
-1.1615797e+000;-2.8028559e+000
1.4262345e+000;2.3491773e+000
-7.0159319e-002;-1.6789055e+000
8.3906778e-001;1.2943430e+000
3.3291524e-001;4.2576694e-001
-2.3068607e-001;3.5947712e-001
-7.0477256e-001;3.7982229e-001
1.2993169e+000;8.7806160e-001
3.1262128e-001;-5.4790809e-001
2.4607986e-001;4.5334689e-001
2.7069037e-001;6.0205231e-001
1.1236239e+000;-6.5300844e-001
-1.0615875e+000;1.3698697e-001
9.5144229e-001;1.0556365e+000
-3.9986077e-001;6.1366874e-001
-3.3634287e-001;1.7056098e-001
-6.1988134e-001;-3.1950642e-001
-2.0273276e-001;-3.2023431e-001
1.5732977e-001;8.7922583e-001
7.3162493e-001;6.0042219e-001
1.2814658e+000;2.3636202e-001
-7.9848331e-002;8.1517915e-002
5.0914608e-001;-1.4755162e+000
-8.9694706e-001;-1.7276936e+000
-7.7250071e-001;4.1030377e-001
1.1120792e+000;6.7940483e-001
-4.3899627e-002;-5.0076663e-002
1.4980116e-001;2.0834622e-001
1.0365358e+000;9.3576003e-001
5.2603034e-001;1.0415919e+000
-9.8365929e-001;-3.1986052e-001
9.5292568e-001;3.9880243e-001
-3.2419391e-001;1.0443095e+000
4.2645119e-001;8.3254346e-001
-1.3343402e-001;6.6901956e-001
-4.0841869e-001;-1.9569520e+000
-9.0847241e-001;-7.1295056e-001
-1.6786583e+000;-2.6876077e+000
-2.5359179e-001;5.7751296e-001
5.4499380e-001;1.0288254e+000
1.1978669e+000;8.5153023e-001
8.7535976e-001;2.1877447e-001
4.5327338e-001;2.3881302e-001
-5.3560656e-001;-7.9531820e-001
-1.0648829e+000;-4.9236146e-001
-9.0873307e-001;-1.2169940e+000
8.2645569e-001;1.5301655e+000
3.5694580e-001;-9.2821098e-001
7.2582843e-001;6.0198876e-001
5.0112254e-001;2.7302886e-001
-4.7481684e-001;-9.4026347e-002
-8.7846808e-001;-1.0516663e+000
-5.4084476e-001;-8.7381127e-001
-2.5863502e-003;7.2491233e-001
1.2381235e+000;-8.1796836e-001
-4.7124207e-001;-6.3922514e-001
-2.4042719e-001;-9.3204841e-001
-4.3899627e-002;-5.0076663e-002
-1.7112530e+000;-1.5521604e+000
-3.4735846e-001;1.1906298e-001
3.3171294e-001;7.0613828e-001
-8.3013099e-001;-9.3157357e-001
2.0769514e-001;-1.8682106e+000
-3.9340803e-001;8.0325790e-001
-1.0322072e+000;-1.1619285e+000
7.1154858e-001;1.5238712e+000
1.8228899e+000;6.8004054e-001
3.0833417e-001;2.2157968e-001
-2.6112401e-001;6.7389982e-001
-9.1197354e-001;-1.5895544e+000
-1.8425847e+000;-1.3841867e+000
2.1869905e-001;-3.1904787e-001
-2.4148695e+000;-1.7433672e+000
3.8817789e-001;2.1045988e+000
1.8329471e+000;1.2691020e+000
-2.3038151e-001;-2.5858030e-001
-1.1866792e+000;4.3332463e-001
-6.3872079e-002;1.3176195e+000
1.2940079e+000;2.0730639e+000
1.0310119e+000;1.7332622e+000
8.7235449e-002;-8.2580689e-001
5.6323422e-002;2.8640210e-001
5.4489144e-001;1.0960265e+000
-5.4909921e-001;1.4327649e-001
1.0299584e+000;9.8532059e-001
-3.0294692e-001;-1.1245370e+000
-4.3899627e-002;-5.0076663e-002
6.9032998e-001;7.6339552e-001
-1.1795003e-001;-1.2132599e-001
9.4110232e-001;1.3694867e+000
-9.7674150e-001;1.7855621e-001
1.3152822e-001;1.1578050e-001
-1.4861369e-001;1.1007406e+000
1.5844434e+000;9.6341458e-002
-1.6370477e-001;1.2686570e+000
9.6587803e-001;2.5129274e-001
6.0888941e-002;3.5897083e-001
-4.9705737e-001;2.2285348e-001
-1.1859692e+000;-1.8085277e+000
-7.1293062e-001;-5.2565424e-001
-2.2135251e+000;-1.8186383e+000
5.1201465e-003;-2.6889570e-001
9.6782027e-001;6.7410573e-002
-1.0844913e+000;-1.9682563e+000
-2.6597578e-001;-8.4626511e-001
1.2044787e+000;1.9541629e+000
-1.6481560e+000;-2.5391489e+000
-1.1367213e+000;-1.1936399e+000
-3.5110656e+000;-3.6503929e+000
6.5435008e-001;9.3186630e-002
3.1698806e-001;2.2337877e+000
1.9294673e-001;8.8892291e-001
-3.1374403e-001;-4.6028022e-001
-1.3586500e+000;-2.6114035e+000
1.0152429e+000;1.7646726e+000
-1.1426348e+000;-1.3174341e+000
-4.5255902e-001;-7.3757885e-001
1.7191028e+000;1.4936472e+000
1.5733021e+000;1.9689620e+000
-2.8942004e-001;-7.2236901e-001
-9.9012416e-001;-6.0733579e-001
-9.5098929e-001;-1.9696631e+000
3.4159207e-001;-4.2851560e-001
3.7592106e-001;3.5950989e-001
-9.6998355e-001;-1.7347757e+000
-4.3270484e+000;-4.7821248e+000
-1.4536199e+000;-2.8601675e+000
-6.6220929e+000;-9.0036884e+000
3.7096403e+000;4.8846664e+000
-6.2123086e-001;1.0711684e+000
-1.3391347e+000;-1.3766000e+000
-5.9172390e-001;-3.9037995e-001
-4.3899627e-002;-5.0076663e-002
4.8166353e+000;5.7978175e+000
-2.0049591e+000;-2.2605453e+000
-3.2673179e+000;-2.4939033e+000
2.2916751e+000;3.4402388e+000
1.8601211e+000;1.4042943e+000
9.4598055e-001;6.9279415e-001
7.6768867e-001;6.5063463e-001
-2.7503551e+000;-2.6676066e+000
2.3372631e-001;1.0085371e+000
4.3105501e-001;9.4628347e-001
-4.9935178e-001;9.7828156e-001
3.1611623e+000;3.5633144e+000
-1.9307621e+000;-2.3446027e+000
2.9020836e-001;1.2923494e+000
9.4844877e-001;-3.0102359e-001
-3.9375940e-001;-3.4777905e-001
-3.0322261e+000;-2.3962339e+000
-2.7592582e+000;-4.9818570e+000
1.9300612e+000;1.1414683e-001
-7.9756529e-001;-5.0192587e+000
1.7253025e-001;-1.7432638e+000
-6.0561267e-002;-3.2977137e+000
-1.7030849e-001;-3.0686316e+000
2.1007081e+000;4.9908138e+000
1.2384280e+000;3.4776063e+000
-8.3852802e-001;-2.4478116e+000
3.4134199e-001;2.0165976e+000
4.0208000e+000;4.3948457e+000
1.3607556e+000;5.6503190e-001
5.4473421e-001;1.6492131e+000
4.2038713e-001;-6.3038438e-001
1.1328028e-001;2.0960916e+000
1.1924489e-001;1.6015321e+000
-9.9589920e-001;-5.6708061e-001
-2.8175102e-001;1.7704741e+000
-8.3172386e-001;-4.7707892e-001
2.6957067e-002;1.0914763e+000
1.4153069e+000;1.0854212e+000
1.0922894e+000;7.5478403e-001
1.2747500e+000;1.6026777e+000
-4.3899627e-002;-7.4547193e-001
8.3653059e-001;1.8957212e+000
1.4514999e+000;6.8913565e-001
6.2672202e-001;1.0036305e+000
-9.1111458e-001;1.9147649e-001
-4.2651596e-001;1.9518263e-001
-4.9799871e-001;-2.3839508e-001
2.3169001e-002;-6.4525720e-001
9.6854160e-001;-2.1606527e-001
9.7848191e-001;6.8799773e-001
-3.2138233e-001;8.5041603e-001
5.6439885e-001;9.5206098e-001
1.2120919e-001;1.1152130e+000
1.0925012e+000;3.9328393e-001
2.2732655e+000;2.4700087e+000
-8.2696500e-001;-6.3537491e-001
9.7166168e-002;9.2839531e-001
-4.3899627e-002;-5.0076663e-002
1.5773756e-001;1.5108112e+000
-2.3912632e+000;-3.4240900e+000
1.4229129e-001;2.6926211e+000
-8.0222502e-001;-4.7718836e-001
-2.1043574e+000;-2.1202651e+000
1.4811788e+000;2.4177743e+000
5.5687811e-001;1.8036784e+000
-5.1344346e-001;-3.3912896e-001
-2.5224724e-001;7.1709224e-001
-1.9218570e+000;-1.7449908e+000
-2.6831934e-001;6.0995584e-001
-1.4843242e+000;-3.1727733e+000
1.4139803e+000;2.2457784e+000
-4.1519772e-001;-2.1119217e-001
9.2087604e-001;1.6532932e+000
2.6893370e-001;1.9964740e+000
9.0868654e-001;2.4068609e+000
5.7284989e-001;-8.5073649e-001
1.6832700e+000;2.3517977e+000
1.2939013e-001;-4.8877401e-001
-4.3899627e-002;-5.0076663e-002
5.1086810e-002;7.4516989e-001
9.7219033e-001;1.7322533e-002
