col1;col2
-5.4229759e-001;-7.3165917e-001
-1.0539824e+000;1.1307685e+000
-4.3899627e-002;-5.0076663e-002
-1.2972409e-002;6.4799059e-001
1.3285668e+000;1.8883962e+000
2.4358415e+000;2.9942539e+000
-1.1946534e-001;1.7501731e-001
1.0567794e+000;7.3442581e-001
-2.8716138e-001;1.6492664e+000
-1.5648849e+000;-2.7637559e+000
-1.3732690e+000;-2.1999364e-001
-2.5196507e+000;-1.7912274e+000
2.3354368e+000;3.0368578e+000
-4.3899627e-002;-5.0076663e-002
1.1303430e-001;2.4717279e+000
-2.5052177e-001;2.5342755e-001
-8.1626947e-001;-3.0236940e+000
-1.6040286e+000;-2.9945761e-001
8.5820260e-001;1.2425825e+000
1.2650640e+000;2.6194026e+000
-1.3864437e+000;-1.1355012e+000
8.3373755e-001;2.8245316e+000
7.8764309e-001;1.0957790e+000
-1.8429345e-001;1.1738816e-001
-8.1276155e-001;-1.9268747e+000
9.5058685e-001;1.1599857e+000
-7.1134322e-001;-3.4496225e+000
-4.6694013e-002;-1.5740343e+000
-1.8511775e-001;1.2599656e+000
-1.7599513e+000;-4.0427948e+000
4.3976246e-001;-1.0591732e-001
1.9641751e+000;4.0246750e+000
-9.9431280e-001;-3.5897825e+000
-4.3899627e-002;-5.0076663e-002
1.9452495e-001;-3.9608284e-001
-1.1423019e+000;-2.8976560e+000
1.0717110e+000;4.6617255e-001
3.9948252e-001;9.6442320e-001
2.2081848e+000;2.4755623e+000
-1.3040491e-001;1.4055395e+000
-1.5721105e+000;-1.6180527e+000
-3.9911669e-001;-5.8841751e-001
-6.8397310e-001;-1.7312110e+000
1.5146996e-001;2.6193199e-001
-3.3569911e-001;-1.6376521e+000
-2.7788915e-001;2.2267710e-001
1.9997839e+000;1.1649209e+000
2.7545258e+000;1.8601326e+000
-1.3093349e-001;2.5060689e+000
-3.9248507e-001;-2.4546098e-001
7.6857338e-001;4.9421154e-001
1.2230032e+000;2.0935377e-001
-2.5721238e-001;-1.3317550e+000
7.8715634e-001;2.0239770e+000
-3.2847580e-001;2.7143731e-001
-5.5940111e-001;-4.7322817e-001
1.1455275e+000;1.3395813e+000
-9.8927822e-001;-1.7572449e+000
-1.7565634e-001;-1.1017324e+000
-2.2797171e+000;-3.1485830e+000
-9.5506073e-002;1.7605067e+000
1.6948305e+000;2.8467443e+000
-1.8785678e-001;-6.9408781e-001
1.8174665e+000;2.9497350e+000
-9.8286046e-001;-5.5479006e-001
-1.3343109e+000;-8.1459617e-001
4.2861035e-001;1.2404149e+000
-4.3899627e-002;-5.0076663e-002
1.7184586e+000;2.5894720e+000
-4.8294089e-001;7.1331135e-002
1.1713502e+000;-7.8388840e-001
1.0643299e+000;1.0816673e+000
-2.7814810e-001;7.1099266e-001
1.5713763e+000;1.7180923e-001
4.9144079e-001;-6.4093458e-001
1.1614524e-001;-3.0447335e+000
4.4531348e-001;5.2617691e-001
2.5357237e-001;-1.5575536e+000
-5.5368318e-001;-5.7841538e+000
3.2886908e-002;2.6431096e+000
1.2197424e+000;3.1935039e+000
1.3242078e+000;2.8222036e+000
-3.9418492e-001;1.0787516e+000
2.2627663e-001;2.2907910e+000
1.0059330e+000;-1.9395754e+000
8.2869764e-002;-2.0700259e+000
2.5926998e-001;-9.1367015e-001
-8.6855255e-001;5.1822208e-001
2.0260036e+000;-3.3638582e-001
-1.2181168e+000;-2.0602226e+000
5.9067372e-001;1.9154936e+000
-1.2233913e-001;-2.5336616e+000
7.2749758e-001;1.2096116e+000
-2.6478249e-001;8.5529551e-001
1.2765814e-001;1.5321062e+000
-2.7798120e-001;1.4909670e+000
9.2247415e-001;-9.9601456e-001
-1.8047581e+000;-2.1691964e+000
-5.9382133e-001;1.2851889e+000
-1.9622497e-001;-1.8600887e-001
4.2046514e-001;6.9139440e-001
-2.3374869e-001;-1.4240257e+000
-3.8921676e-001;-9.2279597e-001
-1.6694279e+000;-2.7234435e+000
-1.2105455e+000;-3.0602987e+000
1.5669153e+000;1.8750756e+000
-2.2658217e+000;-3.8146175e-001
8.3888973e-001;2.0511649e+000
-4.3899627e-002;-5.0076663e-002
3.0134556e-001;-2.4460705e+000
-2.1741313e-001;7.9130522e-001
7.6395428e-001;-1.2532187e+000
1.2247810e+000;3.0237100e+000
9.6526542e-001;1.7838395e+000
-1.3702385e+000;-2.0366307e+000
-7.4627244e-001;1.7437563e+000
-6.9162547e-001;-1.4381968e+000
-1.2826552e+000;-1.5398153e+000
6.4785343e-001;-2.0958788e+000
2.5536821e-001;6.2975425e-001
1.7331400e+000;4.1334021e+000
4.8027137e-001;9.8984199e-001
8.4504115e-002;7.0527338e-001
-4.0917172e-001;2.5239431e+000
-9.2004701e-001;-1.9700902e+000
-5.5604536e-001;6.3971709e-001
-1.2893825e+000;-1.7632031e+000
1.2425778e-001;-1.0255736e-001
9.2358626e-001;1.8816665e+000
1.4484082e+000;1.4627607e+000
1.3831780e+000;1.6019166e+000
8.2391038e-001;6.9395065e-001
6.1197154e-001;1.2291301e+000
-4.3899627e-002;-5.0076663e-002
-8.0892834e-002;-2.0488337e-001
4.2414958e-001;1.7839809e-001
-5.8588646e-001;9.9510139e-001
5.5474225e-001;7.1220077e-001
2.1115817e-002;-1.4428264e-001
-2.7593405e-001;-4.8860218e-001
-2.8508467e-001;1.3758744e+000
2.9915726e-001;7.0078855e-001
1.6533191e-001;8.3038696e-001
-2.4177874e-001;-1.2508420e+000
-1.7708776e+000;-3.5780121e+000
1.6557916e-002;1.0271187e+000
-3.4937957e-001;-2.8900405e+000
-5.7643764e-001;2.4600824e-001
-4.8295367e-001;-2.8068646e+000
1.0171756e+000;2.2200887e+000
-1.0740439e-001;9.3448702e-001
-1.7052622e+000;-2.5130462e+000
-1.3134980e+000;-1.0766878e-001
-1.3018622e-001;-6.1486954e-001
2.5014554e-001;-1.4178109e+000
-6.7691220e-002;-1.9218198e+000
1.0651739e+000;9.6171654e-001
-7.8586469e-001;-7.4858160e-001
-1.0299850e-001;-1.1943673e+000
-5.3587617e-001;-1.2027938e+000
1.1933526e+000;2.9123028e+000
-2.9161841e-002;-6.5581088e-001
1.6494704e+000;3.3554922e+000
6.2039472e-001;2.3271257e-001
5.9037801e-001;9.2576104e-001
-1.1810331e+000;-5.5636885e-001
-2.9477404e-001;-1.4253171e+000
1.1958480e+000;9.7085156e-001
1.7342429e+000;2.6043760e+000
-1.8967263e-001;1.1487812e+000
3.3417466e-001;1.8654295e+000
-1.1768120e+000;-1.1604386e+000
-1.0155242e+000;-6.1825180e-001
-1.6439847e+000;-1.7392054e+000
-8.2436995e-001;9.2791368e-001
9.5394209e-001;3.6703458e-001
-9.1319126e-001;-6.5390272e-001
2.1023706e+000;3.8544239e+000
-4.3899627e-002;-5.0076663e-002
-4.4475796e-001;-2.5604923e-001
-2.3872867e-002;-1.0603580e+000
3.4541652e-001;1.4790764e+000
-5.0500446e-001;1.1710402e+000
-2.6582236e-002;-1.5257229e+000
-1.1377701e+000;7.7295596e-001
-1.0471436e+000;-1.9545945e+000
-6.3789725e-001;-3.1515939e-001
5.7055618e-001;2.1665793e+000
1.4345432e-001;5.2430306e-001
-2.1485073e+000;-2.3304330e+000
-7.4845829e-001;1.2553959e+000
-2.0155938e+000;-3.9139736e+000
-4.2510363e-001;-3.9323140e-001
1.8988882e-001;7.2562259e-001
-3.1466230e-001;-2.4942432e-001
-6.4968995e-001;-9.9713214e-001
1.1578421e+000;5.3023002e-001
-6.6447566e-001;-3.9003687e-001
1.1965016e+000;2.0874358e+000
-4.9956792e-002;8.2169176e-002
1.7451864e+000;1.9839805e+000
-5.2947742e-001;7.2345920e-002
1.0200743e+000;8.5018293e-001
-5.8830655e-002;9.6259545e-001
-2.2382196e+000;-1.5541554e+000
-1.8348142e+000;-2.5582761e+000
4.8683519e-001;1.4856430e-001
-2.6728891e+000;-2.7588348e+000
9.1538560e-001;-1.6247322e+000
8.2849533e-001;-8.6526048e-002
1.7761968e+000;3.6009689e+000
-9.5903188e-001;4.4437165e-001
1.6179308e+000;4.6857103e-001
-1.1998108e+000;-6.9251098e-002
-5.0671165e-001;-2.1036244e-001
8.5246730e-001;-3.6892324e-001
2.1223882e+000;2.5109414e+000
9.6142956e-001;3.0725879e+000
-8.0485899e-001;-8.2841693e-003
-6.7205873e-001;4.1956007e-001
2.1300324e-001;1.5103154e+000
2.4392994e-001;8.5156919e-001
5.7217079e-001;1.4510590e+000
8.1659161e-002;1.2883699e+000
-9.9562490e-001;-6.5432160e-001
-2.2848571e-001;9.3449102e-001
-6.6831695e-002;1.2510122e+000
1.5850919e+000;6.9403281e-001
-1.2341636e-001;-1.0007115e-001
1.5380203e+000;2.2071822e+000
-4.9532420e-001;-7.7115305e-001
1.3486267e+000;2.2993097e+000
-3.3256218e-001;6.0921141e-001
7.3126753e-001;6.3938643e-001
-8.9415933e-001;-1.5252854e+000
7.0080698e-002;2.2453262e+000
-4.3899627e-002;-5.0076663e-002
-2.1901382e-001;7.4517410e-001
-4.1760948e-001;-8.1960351e-001
-6.8635457e-001;-2.5724300e+000
1.0584968e+000;4.7430024e-001
3.2519976e-001;2.8614723e+000
2.1699194e+000;1.8959481e+000
-5.8718632e-001;6.6851303e-001
-1.1041084e+000;1.0967281e+000
-3.9123165e-001;-7.3497826e-002
5.5647393e-001;1.7526378e-001
7.6041680e-001;6.7237048e-001
-3.3037513e-001;9.9246960e-001
-3.3397587e-001;-2.4433315e+000
5.3808641e-001;1.3481314e+000
1.3037568e-001;2.4881507e+000
6.7466729e-002;9.6759118e-001
-1.0540999e+000;7.6776643e-001
4.5966379e-001;3.2583300e+000
-1.6583222e-002;6.1604374e-001
1.7446109e+000;7.6290510e-001
-4.3899627e-002;-5.0076663e-002
-1.7277710e-001;9.9454757e-002
7.0493039e-001;-1.3236680e-001
2.5434248e-002;1.6805332e+000
-3.2117477e-001;-1.6321887e-001
3.4189623e-001;7.5005689e-001
-1.2656356e+000;1.4579179e+000
-3.2612912e+000;-5.7644372e+000
1.0837510e+000;-6.7070483e-001
1.1237086e+000;-4.0065777e+000
2.3209103e+000;4.0373492e+000
3.8598210e-001;4.1621871e+000
-5.7346165e-001;-3.2740984e+000
3.0307588e-001;-1.8817603e+000
2.2696302e-001;2.6957595e+000
1.1623590e+000;2.6196674e+000
-4.3899627e-002;-5.0076663e-002
-1.4376869e+000;1.5738602e+000
-6.6307516e-001;4.4424401e-001
-1.2528111e+000;8.6639080e-001
-9.2520427e-001;1.0393252e+000
-2.2320500e+000;-3.3945761e+000
1.5321398e-001;1.6763554e+000
-1.5888765e-002;-2.4174620e+000
-8.8865858e-002;-7.9858777e-001
-2.7007502e+000;-3.8983454e+000
1.8164445e+000;1.3113160e+000
8.7069069e-001;2.7437870e+000
-3.8730017e-001;4.9090822e-001
4.9120931e-002;3.2576759e+000
-4.9564047e-001;7.3454164e-001
-5.7450091e-001;1.7625066e+000
4.3004466e-001;2.3669283e+000
-2.4306129e+000;-1.5123249e+000
-5.6426388e-001;2.7165578e+000
-2.1174635e+000;-2.0809806e+000
8.5980496e-001;4.7409064e-001
1.8230974e+000;1.5344584e-004
-1.5165172e+000;1.0520550e-001
-4.8848251e-001;2.6522365e+000
-2.8900343e+000;-3.1123706e+000
-4.3899627e-002;-5.0076663e-002
7.8750746e-001;-7.2806849e-001
-8.1465690e-001;3.7212007e+000
-1.3539657e+000;1.4183228e+000
-2.3544309e+000;-6.3955681e-001
1.7302509e+000;-3.2602616e-001
8.4538300e-001;2.5127783e+000
5.0937950e-002;1.7934967e+000
2.2207317e-001;-6.7029676e-001
1.9265403e+000;3.2654687e+000
-1.9594599e+000;-2.5252856e-001
-3.7953168e+000;-1.2189994e+000
5.7179819e-001;9.6438954e-001
1.5083343e+000;2.9587594e+000
-8.6548831e-001;-1.0455913e-002
1.4044391e-001;-2.8908783e+000
-1.4195416e+000;-4.2193840e+000
3.1673855e+000;-2.7293447e+000
4.7656199e+000;2.8486209e+000
-3.7707905e-001;1.6469811e+000
7.5514728e-001;-4.0499168e+000
2.0602592e+000;2.1313786e+000
-4.1718862e-001;3.1472150e+000
2.2594233e+000;1.4972712e+000
-1.0812969e-001;4.0268693e-001
-8.2868786e-001;-1.4018319e-001
-8.6113542e-001;-2.5964616e+000
7.0864904e-001;-4.0431968e+000
-3.9364363e-001;-4.1545532e+000
-5.7654217e-001;2.4955943e+000
2.6659124e+000;-7.9926250e+000
-5.5393411e-001;-1.8366724e+000
-1.2234386e+000;4.3873727e-001
6.8167075e-001;2.2812501e+000
-6.9005642e-002;4.0563023e+000
6.2952534e-001;-6.0335744e+000
8.5066548e-001;-3.2599203e+000
-1.4891192e+000;-7.3696524e+000
-1.8724501e+000;-2.5440251e+000
-5.8656073e+000;-1.0218487e+001
2.6059710e+000;6.3035383e+000
1.6883274e+000;6.8917351e+000
-9.0630924e-001;-2.3744542e+000
1.5276734e+000;-1.7515472e+000
5.2667270e-001;-4.5805131e+000
1.9417386e+000;6.3117908e+000
-1.6689232e+000;-2.2606683e+000
-5.6969594e-001;3.8385188e+000
-1.4701557e+000;2.2193991e+000
6.7893950e-001;2.4420139e+000
-7.9273453e-001;-4.5095056e+000
-2.4105844e+000;-2.1358991e+000
-6.9140326e-001;2.9808695e-001
1.5318094e+000;2.5128666e+000
1.9942615e-001;-3.9895671e+000
-6.7662452e-001;-2.3762214e+000
-1.6605222e+000;-5.7987891e+000
1.6601880e+000;3.2868055e+000
5.5547802e-001;7.8878186e-001
1.8089676e+000;2.1524278e+000
1.1224089e+000;2.9512872e+000
-1.5627977e+000;-2.0225604e+000
2.6086852e-002;-3.0083904e+000
-1.4495394e+000;-4.3315112e+000
-8.4033642e-001;-8.2555093e-001
-1.1913583e+000;-6.1683067e+000
1.0352410e+000;3.2464880e+000
-2.0711733e+000;-2.0655990e+000
-2.8324231e-001;-5.7564426e-002
2.1446632e+000;7.5871111e+000
-8.9506498e-002;-1.7576013e+000
1.1827782e+000;5.1517071e+000
1.2855391e+000;6.1954288e+000
1.4619708e-001;1.6943479e-001
-7.8382673e-001;-1.7758751e+000
6.7346430e-001;2.1325808e+000
-1.3859067e+000;-4.0755445e-001
-5.5755546e-001;1.2298743e+000
-5.1466605e-001;-2.8484667e+000
5.0013895e-001;2.1327197e+000
5.7656836e-001;-1.4529946e+000
2.0718950e-001;1.2146020e+000
-2.5531836e+000;3.3454419e-001
9.8947251e-001;3.2435606e+000
-1.2126835e+000;5.3794056e-001
5.5401262e-001;1.2040609e+000
-1.2091980e+000;-3.2292566e+000
2.3164243e-001;-2.4017112e+000
1.2759755e+000;1.6716634e+000
-4.1002515e-001;-1.4182476e+000
1.7795024e-001;2.0368530e+000
-1.2840097e+000;-1.6646799e+000
4.3437210e-001;2.2164018e+000
1.0297683e+000;5.9882911e-001
-7.7635881e-001;-3.3305620e+000
-6.4219139e-002;2.4417218e+000
1.4194660e+000;1.5188885e+000
5.5712458e-002;-1.1223692e+000
7.1039297e-001;-6.5158716e-001
4.8206627e-001;3.5046626e+000
1.9921980e-003;1.7693089e+000
1.7867801e-001;1.6438164e+000
-1.2235633e-001;6.1863846e-001
-6.4127824e-001;-2.3573689e+000
-4.5293173e-001;-3.0028711e+000
1.3283628e+000;3.0794755e+000
-1.0663658e+000;-2.2269930e+000
-4.9621585e-001;-2.8456951e+000
9.4982205e-002;1.1482690e+000
-1.7736383e+000;-1.0940798e+000
6.1621069e-001;-3.7667478e+000
-7.5451488e-001;-4.8271210e+000
5.8890502e-002;2.7493024e+000
7.6040478e-001;-2.2365412e+000
7.1291984e-001;-7.8701011e-001
1.3418682e-001;2.6843982e+000
5.2580537e-001;6.7813978e-001
8.7370423e-001;1.9271522e+000
9.6215631e-001;-4.2458077e-001
-6.9336413e-001;7.8460562e-002
-1.7036871e-002;-2.5066295e+000
1.0414225e+000;7.3091032e-001
1.2922795e+000;1.5265691e+000
-1.0252438e+000;1.0831993e-003
-5.7489942e-001;1.9730252e-001
3.8439994e-001;1.9922728e+000
-1.2678761e-001;-3.1763416e-001
2.5737117e-001;5.2860267e-001
4.9024005e-001;7.7840678e-002
5.4635886e-003;1.2750410e+000
2.9729598e-001;9.9825833e-001
4.4501152e-002;-3.1193581e-001
4.9260190e-001;6.3793471e-001
-3.7984529e-001;2.3399910e-001
-1.0483838e+000;4.7863341e-001
9.6058456e-001;2.4178711e+000
1.6702168e-001;6.1290552e-001
1.5015014e-001;-2.2262268e+000
3.9940840e-001;-3.2340563e+000
-4.9377945e-001;2.0459875e+000
-3.9282429e-001;-3.0202978e+000
-2.6838083e-001;-2.1342791e+000
2.9263349e-001;-1.2595117e+000
-4.9939063e-001;1.0962024e+000
-8.9447942e-001;4.6146747e-001
-1.5017848e+000;-2.0795459e+000
-1.1341075e+000;-2.9255351e+000
-2.2197328e-001;3.6151668e+000
-9.8788400e-001;7.6919038e-001
6.7953063e-001;-1.8250973e+000
7.1352237e-001;-7.0804359e-001
-4.0611714e-001;-1.7079056e+000
-1.6935114e+000;-1.4530002e+000
-7.1745766e-002;-9.4315854e-001
1.7806538e+000;3.2326993e+000
-1.6564157e+000;-2.8820474e+000
4.1706213e-001;-2.9203101e+000
1.3920144e-001;-3.2695532e+000
5.5821657e-001;1.8777857e+000
-5.9770543e-001;-1.5082452e+000
-1.2481469e+000;-3.3018841e+000
-3.0952737e-001;-2.1236191e-001
-4.6138807e-001;-3.5379456e+000
-1.1004478e+000;-2.2985616e+000
-3.7532758e+000;-3.0555070e+000
1.5144635e+000;7.5289820e+000
4.1246694e-001;-8.5195169e-001
-1.5107329e+000;-2.3969612e+000
-1.1871121e+000;-1.3781008e+000
1.6258877e+000;7.4506764e+000
7.7703542e-001;1.8202309e+000
3.9643007e-001;-4.6579514e-001
1.1305754e+000;-1.4698622e+000
-6.8667642e-001;-5.7730911e+000
4.7419721e-001;1.2606661e+000
1.9637269e+000;1.3861013e-001
2.2444998e+000;-2.7384372e+000
1.1976494e+000;5.3842487e+000
-6.9930207e-001;-1.1313909e+000
-2.1800451e-001;2.7783935e+000
-6.2053201e-001;6.0568245e-001
1.4175518e+000;-1.0801114e+000
-2.7217785e-001;-6.2371745e-002
-4.5672335e-001;-5.5901251e+000
-7.1368698e-001;-1.0248902e+000
-2.2019144e+000;-5.5531715e+000
-8.5544943e-001;-2.1273032e+000
1.5016317e+000;5.5713961e+000
2.0426939e-001;8.1354026e-001
-5.2668369e-001;-4.3625739e+000
-2.8969626e-001;-2.0488593e-001
-1.6295186e+000;-5.1860305e+000
2.6005415e-001;-1.9588961e-001
-9.5498873e-001;-4.1777048e+000
6.3565765e-001;5.2178329e+000
6.7782902e-001;-8.7602905e-001
-4.0953735e-001;-5.2337062e+000
1.1060566e+000;-1.0809738e+000
-2.0837354e+000;-4.1600944e+000
-4.3787686e-001;1.7564959e+000
1.7465907e+000;-1.1730603e+000
3.1043119e+000;9.9135666e+000
-2.2175131e+000;-3.3319427e+000
-4.8578151e-001;-1.6301685e+000
8.5201626e-001;5.7634608e+000
7.6350160e-002;3.2429139e+000
3.5127965e-001;-2.8527428e+000
1.9883436e-001;-3.8388430e+000
-1.1566561e+000;-3.4463766e+000
-2.3180911e+000;-2.8463598e+000
1.9529049e+000;-1.1395586e+000
-6.1903644e-001;-4.4434993e+000
-2.5837308e+000;-7.4403873e+000
1.5744979e+000;2.6407541e-001
1.3600060e+000;7.2372685e+000
4.8948498e-001;-9.8810619e-001
9.8627380e-001;1.7712009e+000
5.6149390e-001;6.7229661e-001
-7.8981371e-001;-3.5203987e+000
-1.3674150e+000;-7.5565706e+000
2.7313932e+000;1.3204568e+001
-3.4895756e-001;-1.9739252e+000
-2.3652714e+000;-6.4521273e+000
-4.2598262e-001;-5.3846440e-001
-5.0441030e-001;1.8262627e+000
2.5567343e-001;3.2884807e+000
5.8792446e-003;4.4577779e+000
-8.4040517e-001;-5.8434082e-001
1.1581147e+000;-3.5321986e-001
-6.8730722e-001;2.3732074e+000
8.3972253e-001;3.0947708e+000
-8.9682076e-001;1.8168306e-002
-1.3224958e-001;-5.0121150e-001
6.3039944e-001;2.8967454e+000
-7.0570326e-002;6.0822445e-001
7.2844803e-001;-3.7869079e+000
-6.9412750e-001;9.2616122e-001
3.5128546e-001;1.9800163e+000
1.6149140e+000;-4.9724345e-002
1.2695758e-002;-2.3891270e+000
8.3645030e-001;3.1208605e-001
-1.1381203e+000;-4.5440713e+000
8.8831265e-001;-7.0207541e-001
-1.2080422e-001;7.5178154e-001
-1.4159806e-001;-2.1998813e+000
-6.5020727e-001;-1.8203768e+000
-9.5887231e-001;-3.6701603e+000
1.4778375e+000;7.0346022e-001
-4.4161018e-001;-2.5694376e+000
-1.0385282e+000;2.5391490e+000
8.3785564e-001;2.3888317e+000
-8.8481254e-001;-5.1746438e+000
-6.8428973e-001;-4.5633254e+000
-1.9661076e+000;-2.2043730e+000
-4.1714706e-002;-1.1125825e+000
-8.5377743e-001;7.2863462e-001
1.8592683e+000;1.9622380e+000
-9.7002604e-002;-4.5093126e+000
-1.3840572e+000;-2.6187727e+000
-4.7492531e-001;1.4050145e+000
1.1071555e-001;-3.1072783e+000
8.6905341e-001;1.1371080e+000
2.2953021e-001;2.7798820e+000
1.2541925e+000;8.3016658e-001
1.1479886e+000;-2.5630428e+000
-2.0309556e+000;-5.5447537e+000
-4.2297380e+000;-6.5611684e+000
7.6150790e-001;4.5925187e+000
-3.1761724e+000;-2.1916881e+000
5.3416498e-001;-1.6540775e+000
-2.1378895e+000;-2.6496457e+000
1.3280401e+000;3.0875356e+000
-2.4662902e+000;-4.9735889e+000
-2.4780361e+000;-1.5258320e+000
